Adèle de Montmorency ou la belle êmigrée
Lady Frail, roman traduit de l’anglais
Les voyages de Rolando et de ses compagnons de fortune autour du monde, ouvrage propre à donner aux jeunes gens une idée de la géographie et de l’histoire naturelle de chaque
Les dangers d’un tête-à-tête ou histoire de miss Mildmay, traduite de l’anglais de sir Hugues Kelly, par A. Colleville, de Cherbourg
Voyage de vingt-quatre heures, par Auguste-Hilarion Kératry, avec trois estampes en taille-douce
Cordelia ou faiblesse excusable, histoire de la vie telle qu’elle est. deux volumes, par l’auteur des Amusemens de l'HélIcon, de Waldorf et des Dangers de la philosophie, traduit de l’anglais par P. Chalin
Recueil d’anecdotes, de traits de bienfaisance et de contes
Recueil de contes intéressants et moraux publié à l’usage de la jeunesse
Romulus, imité de l’allemand d’Auguste Lafontaine par F.J.
Le château d’Alvarinoou les effets de la vengeance, par L.C. Lagrave, auteur de Sophie de Beauregard, Zabeth, Minuit, etc.
Melcourt et Célia ou les vicissitudes de l’amour et de la fortune
Les arts et l’amitié ou petit voyage sentimental du jeune de Lusignan, publié par Joseph de La Serrie de la Vendée
Eulalie de Rochester, vicomtesse de ***', nouvelle vendéenne, publiée par madame de La Serrie
Le château de Duncam ou l’homme invisible, par Michel-Théodore L. C.....
Les deux Emilies ou les aventures du duc et de la duchesse d’Aberden, traduit de l’anglais d’Henriette Lee, par Math. Christophe
Le conscrit ou les billets de logement, par H. Lemaire, auteur de la Pauvre rentière
Julienne ou le caveau dans la foret
Nella ou la Carinthienne, par madame S.M.L.
Valrose ou les orages de l’amour, par J.M. Laoisel Tréogate (sic), auteur de Dolbreuse, de Lucile et Milcourt, etc. etc.
Miralba, chef de brigands, par Charlotte Boumon-Malarme, académicienne
Heinrich Entretiens philosophiques et politiques suivis de Betzi ou l'amour comme il est, roman qui n’en est pas
Irma ou les malheurs d’une jeune orpheline, histoire indienne, avec des romances, publiée par la Ce G“
Zulmée ou la veuve ingénue, nouvelle traduction de l'italien
Elise Duménil, par Marie de Comarrieu, marquise de Montalembert
Les chevaliers des sept montagnes ou aventures arrivées dans le treizième siècle, du temps où le Tribunal secret avait sa plus grande influence, avec une notice sur l’état ancien e.t actuel de ce tribunal, traduit de l’allemand par Jean-Nicolas-Etienne de Bock
Rodolphe ou le sauvage de l’Aveyron
Marmontel ou nouvelles fictions, ruses d’amour et espiègleries de l’Aristénète français, opuscule précédé de la correspondance de l’auteur avec Pamy, Palissot et autres littérateurs
Paris ou le rideau levé, anecdotes singulières, bizarres et sentimentales, pour servir à l’histoire de nos mœurs anciennes et nouvelles, avec des faits qui n’avaient point encore été publiés, le tout recueilli et mis au jour par P.-J.-B. Nougaret
Vie, amours et aventures de plusieurs illustres solitaires des Alpes ou les malheurs des grandes passions, par F. Pagès
Mémoires anecdotiques pour servir à l’histoire de la Révolution française, publiés par le traducteur d'Obéron
Les amans de Corinthe, histoire épisodique imitée du grec par Ch. Pertusier
Charles Mes premières étourderies, ou quelques chapitres de ma vie en attendant mieux
Zoflora ou la bonne négresse, anecdote coloniale, par J.B. Picquenard
Pigault de l’Epinay, dit Adèle et d’Abligny, par Pigault-Lebrun
Pigault de l’Epinay, dit Métusko ou les Polonais, par Pigault-Lebrun, troisième nouvelle
Pigault de l’Epinay, dit Mon oncle Thomas, par Pigault-Lebrun
Pigault de l’Epinay, dit Monsieur de Klinglin ou la prescience, par Pigault-Lebrun, seconde nouvelle
Pigault de l’Epinay, dit Théodore ou les Péruviens, par Pigault-Lebrun, première nouvelle
Mortimer Lascells (sic) traduit de l’anglais par C.A.B. Sewrin, auteur de Brick-Bolding
Marcelin ou les épreuves du monde, par M.L.P.
Les secrets de famille, traduit de l’anglais de M. Pratt sur la troisième édition par Mary-Gay Allart, traductrice d’Eléonore de Rosalba, omé de figures
Les folies d’un conscrit, par J.-S. Quesné
Le cimetière de la Madeleine, par J.J. Regnault-Warin, auteur de Roméo et Juliette, la Caverne de Strozzi. etc.
Le cimetière de la Madeleine, par l'auteur de Maria et d’Antoine et Jeannette [c'est-à-dire: Villcmain d’Abancourtl,
La jeunesse de Figaro, par J.J. Regnault-Warin, auteur du Gmetière de la Madeleine, de Roméo et Juliette, etc.
Les prisonniers du Temple, par J.-J. Regnault-Warin, auteur du Cimetière de la Madeleine
Roméo et Juliette, roman historique, par J.J. Régnault de Warin, auteur de la Caverne de Strozzi
Claude et Claudine ou l’amour au village, roman pastoral, imité d’Estelle de Florian
Le délire du sentiment ou rêveries d’un homme sensible, satire
Le rêve d’un philosophe ou voici toute mon ambition! par Joseph Rosny, suivi de la réponse par l’auteur de Betsy, deuxième édition
Les crimes de l’amour, nouvelles héroïques et tragiques, précédés d’une idée sur les romans et ornés de gravures, par D.A. F. Sade, auteur d'Aline et Valcour
Deslacs d’Arcambal, dame Garet de Fleurieu, puis dame Baconnière de Stella, histoire anglaise, par Aglaé D... F.
-B. L’observateur sentimental ou correspondance anecdotique, politique, pittoresque et satyrique entre Mohamed Saady et quelques-uns de ses amis, ayant sur-tout pour objet les événements et les mœurs de nos jours, recueillie et publiée par S.......u, ex-professeur d’une ci-devant Ecole Royale- Mili taire, et des Ecoles centrales
Lismor ou le château de Clostern, par W. Shéridan, traduit de l'anglais sur la 4e édition, par J.B.M. D....Y
Edgar ou le pouvoir du remords, par R. Sickclmorc, traduit de l’anglais par T.P. Bertin
Montalbert et Rosalie, traduit de l’anglais de Charlotte Smith
Manuel des fous ou le grand festin de l’Elisée, par Pierre Sollier
Les chevaliers du lion, histoire du douzième siècle, d’après l’allemand, par M.R. de S1 Ch...
Ardent ou les aventures plaisantes d’un incroyable, parM'."e S***
Le chevalier Robert ou histoire de Robert, surnommé le brave, dernier ouvrage posthume de Louis-Elisabeth Delavergne, comte de Tressan, chevalier de l’Ordre royal et militaire de St.-Louis, commandeur de l’Ordre de St.-Lazare, lieutenant-général des armées du roi, commandant du comté de Bitche et Lorraine allemande, l’un des quarante de l’Académie française, associé libre de celle des sciences de Paris, de la Société royale de Londres, des Académies de Berlin, d’Edimbourg, de Nancy, de Montpellier, de Rouen, etc.
Betzi ou l’infortunée Créole, histoire véritable par la citoyenne L.V....
Antoine et Jeannette ou les enfans abandonnés, histoire presque véritable
Le canevas à la diable ou la journée d’un amateur, anecdote mise au jour par P.
Théodore Cyphon et le Juif bienfaisant, par George Walker, auteur de Cinthélia, traduit par P.L. Le Bas
Histoire de Ned Evans, traduit de l’anglais
L’histoire d’une commére, traduit de l’anglais sur la troisième édition de Londres par le cit. Cantwell
Histoire du temps ou les mœurs écossaises, traduite de l'anglais sur la seconde édition
Histoire du sage Danischmend, favori du sultan Scha-Gebal, et des trois calenders ou l’égoïste et le philosophe, traduit de l’allemand de Wieland, avec figures
le baron t d'HOLBACH, fils Obéron ou les aventures de Huon de Bordeaux, par Wieland, traduction nouvelle
Oberon, poème en quatorze chants traduit de l’allemand de Wieland, par F.D. Pemay, auteur de Pietro d'Alby et Gianetta et de Wilhelmine
Les dégoûts du plaisir frivolité
La double marotte ou l’antipathie couronnée par l’hymen, nouvelle des plus nouvelles
Gui Gui ou le saucisson, histoire japonaise
Histoire et amours de la baronne Gogo
Histoire ou romance d’Aucassin et de Nicolette, tirée d’un ancien manuscrit
Mémoires de madame de *** Momet La source de cette référence est la
Recueil d’histoires intéressantes, amusantes et galantes c
Saroutaki et Alibek, histoire traduite du persan
Lettres galantes d’Aristénète, traduites du grec
Le faux oracle et l’Illusion d’un instant, anecdotes.
Lettres d’amour du chevalier de ***
Lettres (les deux premières parties offrent chacune quatre séries de lettres, tandis que la 3e partie constitue une seule histoire écrite par un homme et la 4e une histoire écrite par une
Les ressources de l’amour
Histoire d’Ema
Le Mexique conquis
Le mot et la chose
Cela est singulier, histoire égyptienne traduite par un rabin génois
CHEVRIER, François-Antoine Ma-gakou, histoire japonaise, traduite par l’auteur D.R.D.S. A Goa, par exprès commandement de l’empereur,
Minakalis, fragment d’un conte siamois
Les ridicules du siècle
La vie et les avantures du petit Pompée, histoire critique traduite de l’anglois par Mr. Toussaint
Histoire de Bertholde, traduction libre de l’italien de Julio Cesare Croci et des académiciens délia Crusca
Mémoires de monsieur de Berval Imprimés à
Coste de adapt. par Alexandre-Nicolas de La Rochefoucauld, marquis de n SURGERES Cassandre, roman
Pièces fugitives en prose et en vers, par L***
La laideur aimable et les dangers de la beauté, histoire véritable
Anecdotes de la cour de Bonhommie, par l’auteur des Mémoires de Versorand
Cornichon et Toupette, histoire fée
Mourat et Turquia, histoire africaine, par Mlle de L***
Anecdotes orientales, ouvrage dédié aux dames
Aventures d’Ulysse dans l’isle d’Aeaea
L’isle de France ou la nouvelle colonie de Vénus, précédée d’une épître à Mr ***, servant de préface
MARIN, le père Michel-Ange Virginie ou la vierge chrétienne, histoire sicilienne pour servir de modèle aux filles qui aspirent à la perfection
Lettres iroquoises
Opuscule d’un célèbre auteur égyptien, contenant l’histoire d’Orphée par laquelle on pourroit soupçonner qu’il est peu de femmes fidèles
Le plaisir et la volupté, conte allégorique
Œuvres choisies de M. François Rabelais, docteur en médecine de la Faculté de Montpellier, chanoine de Saint-Maur-des-Fossés et curé de Meudon
Le Rabelais moderne ou les œuvres de maître François Rabelais, docteur en médecine, mises à la portée de la plûpart des lecteurs, avec des éclercissemens historiques, pour l’intelligence des allégories contenues dans le Gargantua et dans le Pantagruel.
Entretien d’un European (sic) avec un insulaire du royaume de Dumocala
La folle sensée ou histoire de Mlle F***, dédiée à madame la marquise de V***, par le chevalier D.L***
Le beau-frère supposé, par Madame D.V...
L’infortuné Français ou les mémoires et aventures du marquis de Courtanges, traduits de l’anglois
Le Micromégas de Mr. de Voltaire
L’école des filles ou mémoires de Constance
Le procès sans fin ou l’histoire de John Bull, publiée sur un manuscrit trouvé dans le cabinet du fameux sire Humfroy Polesworth en l’année 1712 par le docteur Swift.
Lettres d’Osman
Les têtes folles
La trentaine de Cithère
Mémoires de Gaudence de Luques, prisonnier de l’Inquisition augmentés de plusieurs cahiers qui avoient été perdus à la douanne de Marseille, enrichis de sçavantes remarques de monsieur Rhedi et de figures en taille douce
Roman oriental
Le monde joué ou mémoires pour servir à l’histoire du genre humain
Mémoires de madame la baronne de Saint Clair
Mémoires d’une honnête femme écrits par elle-même et publiés par M. de Chevrier
Le quart d’heure d’une jolie femme ou les amusements de la toilette, ouvrage presque moral dédié à messieurs les habitans des coins du roi et de la reine et précédé d’une préface sur la comédie par mademoiselle de *****
Cithère
Lectures sérieuses et amusantes
Abbassai, histoire orientale De l’imprimerie de Bagdad et se trouve à
Contes du sérail traduits du turc
quelques autres auteurs, en quatre parties, par M. Feutry . ..
Le voyage de Mantes
Le petit prophète de Boehmischbroda
La Christiade ou le Paradis reconquis, pour servir de suite au Paradis perdu de Milton
Coste de, et Pierre d’Ortigue de VAUMORIÈRE, adapt. par Alexandre-Nicolas de La Rochefoucauld, marquis de SURGÈRES n Faramond, roman
Histoire de Ménocrate et de Zénothémis
Lettres de Julie à Ovide Rome, Bemabo et
La nouvelle du jour ou les feuilles de la Chine
Le soldat parvenu ou mémoires et avantures de Mr. de Verval, dit Bellerose, par Mr. de M***
Conversation de la marquise D**** avec sa nièce nouvellement arrivée de province, ouvrage posthume de madame L***, recueilli et mis au jour par M*****
Naufrage des isles flottantes ou la Basiliade du célèbre Pilpaï, poème héroïque traduit de l’indien par Mr. M****** Messine, par une
Les délices du sentiment, dédiées à S.A.S. madame la duchesse d’Orléans, par M. le chevalier de Mouhy
Lettres du commandeur de *♦* à mademoiselle de *** avec les réponses, publiées par M. le chevalier de Mouhy
Les lutins du château de Kernosy, nouvelle historique de mad. la comtesse de Murat, nouvelle édition, revûë, corrigée et augmentée de deux contes
Mémoires d’un honnête homme, revûs, corrigés, augmentés d’un second volume et imprimés sur un nouveau manuscrit de l’auteur, publié par Mr. de M****
L’éducation du marquis de *** ou mémoires de la comtesse de Zurlac, par Mme de P**
Histoire et avantures de Sir Williams Pickle, ouvrage traduit de l’anglois par l’auteur des Moeurs
Amilec ou la graine d’hommes
La jardinière de Vincennes, par madame de V***
Aventure déguisée d’un Grec à la mode, et Aventure connue de tout le monde, anecdotes
L’amour-propre sacrifié au plaisir de la vengeance
Histoire de mademoiselle Brion, dite comtesse de Launay Imprimée aux dépens de la société des Tilles du bon
L’inconstant puni par l’inconstance
Mirélis et Zinzênie, conte, auquel on a ajouté les Délices de la Sauvagère
La vengeance naturelle
La double beauté, roman étranger
Œuvres diverses de Pope, traduites de l’anglois. Nouvelle édition considérablement augmentée
Le palais du silence, conte philosophique
Le roman du jour, pour servir à l’histoire du siècle
Le grelot ou les &amp; c, &amp; c, &amp;c, ouvrage dédié à moi
Histoire ou police du royaume de Gala, traduite de l’italien en anglois et de l’anglois en françois
Les erreurs de l’amour-propre ou mémoires de mylord D***, imités de l’anglois par M. de La Place
Ah! quel conte! conte politique et astronomique
Histoire de Ruspia ou la belle Circassienne
La comtesse suédoise ou mémoires de madame de G***
Carmentière ou les engagemens rompus par l’amour
L’étourdie ou histoire de Mis Betsi Tatless, traduite de l’anglois
Les heureux orphelins, histoire imitée de l’anglois
Histoire secrette du prophète des Turcs, traduite de l’arabe
Thoms (sic) Kenbrook. histoire angloise traduite par M.D.L.P.
Mémoires de deux amis ou les aventures de messieurs Barniwal et Rinville, par M. Delasolle
Abdeker ou l’art de conserver la beauté L’an de l’hégyre
Civan, roi de Bungo, histoire japonnoise, par madame Le Pnnce de Beaumont, auteur du Magasin françois
Mémoires de Justine ou les confessions d’une fille du monde qui s’est retirée en province
La folie de la nuit
La folie du jour ou la promenade des boulevards
L’ami de la fortune ou mémoires du marquis de S. A***
L’école du gentilhomme ou entretiens de feu monsieur le chevalier de B*** avec le comte son neveu sur l’héroïsme et le héros
L’illustre païsan ou mémoires et avantures de Daniel Moginié, natif du village de Chezales au canton de
anecdotes des dernières révolutions de la Perse ct de I’Indostan et du règne de Thamas-Kouli-Kan, écrit ct adressé par lui même à son frère François, son légataire.
Les femmes ou lettres du chevalier de K***** au marquis de ***
Dans le cours de la même année parut un ouvrage anonyme: Lettres au chevalier de X***
Mémoires du marquis de Bénavidès, dédiés à S.A.S. madame la duchesse d’Orléans, par M. le chevalier de Mouhy. de l’Académie de belles-lettres de Dijon
Mirza et Fatmé, conte indien traduit de l’arabe
Sébastien de * Bometin et Monzonine, histoire genevoise
n Amilec ou la graine d’hommes qui sert à peupler les planètes, par L’A. D. P***. Troisième édition, augmentée très considérablement
Le juge prévenu, par madame de V***
Les délices du jour
Le faux ravisseur ou caravanes galantes du chevalier d’Abbeville, par Mr. L. Le M....
La femme malconseillée et le mari prudent ou la guingette de Surenne
L’infortuné Provençal ou mémoires du chevalier de Bélicourt, écrits par lui-même
Lettres amoureures (sic) de la dame Lescombat et du sieur Mongeot ou l’histoire de leurs criminels (sic) amours
La mandrinade ou l’histoire curieuse, véritable et remarquable * de la vie de Louis
Le mari mécontent de sa femme, histoire nouvelle
Mémoires de M. de M***
La vie voluptueuse entre les Capucins et les nonnes, dévoilée par la confession d’un frère de cet ordre
Le vis-à-vis et la désobligeante
Voyages curieux d’un Philadelphe dans des pays nouvellement découverts
Histoire de Martinus Scriblérus, de ses ouvrages &amp; de ses découvertes, traduite de l’anglois de monsieur Pope
L’être pensant
Les amans philosophes ou le triomphe de la raison, par mademoiselle B***
La nuit et le moment ou les matines de Cythère, dialogue
Histoire et aventures de milord Pet, conte allégorique, par madame F***
Le miroir des princesses orientales par madame Fagnan
Les préjugés trop bravés et trop suivis ou les mémoires de Mlle d’Oran, par mademoiselle de ***
Mémoires du chevalier d’Erban
Pinolet ou l’aveugle parvenu, histoire véritable composée sur les faits fournis par Pinolet lui-même, actuellement existant dans Paris
Mémoires du comte de Baneston, écrits par le chevalier de Force vil le
La baguette mystérieuse ou Abizai
Confession générale du chevalier de Wilfort
Mémoires pour servir à l’histoire de madame de Maintenon et à celle du siècle passé
Les erreurs de l’amour et de la vanité, mémoires de b marquise de Bercaville
Voyage au bbirinthe du Jardin du Roi, à Monsieur ***
Léonillc, nouvelle par mademoiselle ***
Le cabriolet
Zélindor et Zaïre, traduction indienne tirée du célèbre auteur indien, Yn-che-cham, par M***
La brochure à b mode, ornée et enrichie de quelques pensées
Origine des cabriolets, conte allégorique et mechanique, orné de notes
Pièces fugitives extraites des œuvres meslées de M****
Le triomphe de l’amour ou le serpent caché sous les fleurs
L’amante anonyme ou l’histoire secrette de la volupté, avec des contes nouveaux de fées, publiée par M. le chevalier de Mouhy, de l’Académie des belles-lettres de Djjon
Le financier, par M. le chevalier de Mouhy de l’Académie des belles-lettres de Dijon
Les égarements de Julie
Zamor et Almanzine ou l’inutilité de l’esprit et du bon sens, par madame de Puisieux
Histoire de Louis Mandrin, depuis sa naissance jusqu’à sa mort, avec un détail de ses cruautés, de ses brigandages, &amp; de son supplice
Nouvelles lettres angloisesou histoire du chevalier Grandisson par l’auteur de Paméla et de Clarisse
Les faux pas, ou mémoires vrais ou vraisemblables de la baronne de ***, traduits de l’original bas-breton
La prostituée trompeuse trompée, par G.-G.
L’étoile heureuse, histoire secrète
Le frère questeur, histoire galante écrite par lui-même
Histoire de Nicolas I, roy du Paraguai et empereur des Mamelus
Le moine galant ou la vie de dom F..., bernardin, écrite par lui-même
Nouvelle brochure ou frivolités importantes
adapt. par n mademoiselle de LUBERT La tyrannie des fées détruite ou l’origine de la machine de MarÛ
La poissardiana ou les amours de Royal Vilain et de Mamzelle Javotte la Déhanchée. Dédié à monseigneur Mardi-Gras. Par M. de Fortengueule
Histoire de madame la comtesse de Montglas ou consolation pour les religieuses qui le sont malgré elles
COINTREAl) L’amant salamandre ou les aventures de l’infortunée Julie, histoire véritable
L’heureuse victime ou le triomphe du plaisir
Nine, par M. D. B.
Les cinq cents matinées et une demie, contes syriens traduits en françois avec des notes historiques, géographiques, critiques, morales, &amp;c.
Durey de Sauvoy, marquis La princesse de Gonsague, roman historique
Les aventures portugaises
n L’esclavage rompu ou la société des francs-péteurs
Histoire de Laïs, courtisane grecque, avec des anecdotes sur quelques philosophes de son tems
Magasin des enfans ou dialogues entre une sage gouvernante et plusieurs de ses élèves de la première distinction, dans lesquels on fait penser, parler, agir les jeunes gens suivant le génie, le tempérament &amp; les inclinations d’un chacun ... par Made Le Prince de Beaumont
Les écueils du sentiment ou le délire et l’imprudence
Les spectacles nocturnes, ouvrage épisodique
Les romans appréciés, ouvrage qui n’est rien moins qu’un roman
Histoire de la marquise de Terville
Lettres d’Aspasie, traduites du grec
L’empire des passions ou mémoires de Mr. de Gersan, par Mr. Perin (sic)
Voyages récréatifs du chevalier de Quévédo, écrits par lui-mesme, rédigés &amp; traduits de l’espagnol
Histoire de sir Charles Grandison, contenue dans une suite de lettres publiées sur les originaux par l’éditeur de Paméla et de Clarisse, ouvrage traduit de l’anglois Gôttingueet Leyde, Elie
SCUDERY, Madeleine de adapt. par Gabrielle-Suzanne n Barbot de VILLENEUVE Anecdotes de la cour d’Alphonse, onzième du nom, roi de Castille, par madame de V***
Le temps perdu ou histoire de M. de C***
Mémoires de Lucile, par M. le baron de V-S. et publiés par M. le chevalier de N.
Collection complète des œuvres de M. de Voltaire s.1.
Histoire d’un peuple nouveau ou découverte d’une isle à 43. degrés 14. minutes de latitude méridionale par David Tompson, capitaine du vaisseau le Boston, à son retour de la Chine en 1756, ouvrage traduit de l’anglois
Le siège de Mahon ou la fureur anglaise, roman historique par l’auteur D.P.B.
Mademoiselle Javotte, ouvrage moral écrit par elle-même et publié par une de ses amies
Journal en forme de lettres mêlé de critiques et d’anecdotes, par Madame B**
Histoires édifiantes pour servir de lecture aux jeunes personnes de l’un &amp; de l’autre sexe, nouvelle édition augmentée de plusieurs histoires &amp; de quelques extraits des plus célèbres poètes françois sur les matières qui ont rapport à la piété
L’histoire des grecs ou de ceux qui corrigent la fortune au jeu
Ariana ou la patience récompensée, histoire traduite de l’anglois de M. Hawkesworth, auteur de l’Aventurier, ouvrage périodique
Les amours pastorales de Daphnis et de Chloé, par Longus. Double traduction du grec en françois de M. Amiot et d’un anonime, mises en parallèle
Lettres galantes et morales du marquis de *** au comte de ***
Nouveau mémoire pour servir à l’histoire des Cacouacs
Lettres de mistriss Fanni Butlerd à milord Charles Alfred de Caitombridge, Comte de Plisinte, duc de Raflingth, écrites en 1735, traduites de l’anglois en 1756 par Adélaïde de Varançai
La guerre des parasites de Sarazin par M. M***
Le danger des passions ou anecdotes syriennes et égyptiennes, traduction nouvelle par l’auteur de l’Ecole de l’amitié
L’école de l’amitié
Poliergie ou mélange de littérature et de poésies par M. de y»»»
Mémoires de mesdemoiselles de Marsange par l’auteur de la Jardinière de Vlncennes
Conte phrygien, âne de Sylène
Delphinie
Les frivolités galantes
Histoire de Julie Rollin et
Voyage dans les espaces
Cythère de monsieur Algarotti, traduit de l’italien en françois
Les aventures de Victoire Ponty
Les pensées errantes, avec quelques lettres d’un Indien par Madame de •••
L’univers perdu et reconquis par l’amour, suivi d’Iphis et Amarante ou l’amour vengé
Lettres à mon fils
Mes moments heureux Genève, de mon
La dernière guerre des bêtes, fable pour servir à l’histoire du XVIIIe siècle, par l’auteur d’Abassaï
Lettres parisiennes sur le désir d’être heureux
Le faux heureux détrompé ou l’impie fortuné devenu malheureux, par un chanoine régulier de Saint-Augustin
Mes fragments
Anecdotes du XlVe siècle, pour servir à l’histoire des femmes illustres de ce temps
Histoire de M. le marquis de Cressy, traduite de l’anglois par Madame de ***
La reine Fantasque, conte cacouac, par Mr R.C. de G.
